Date,Open,Close,High,Volume
2015-05-20,2127.79,2125.85,2134.71,3025880000.0
2015-05-19,2129.44,2127.83,2133.02,3296030000.0
2015-05-18,2121.3,2129.19,2131.78,2888190000.0
2015-05-15,2122.07,2122.72,2123.88,3092080000.0
2015-05-14,2100.42,2121.1,2121.44,3225740000.0
2015-05-13,2099.62,2098.47,2110.18,3374260000.0
2015-05-12,2102.87,2099.12,2105.06,3139520000.0
2015-05-11,2115.56,2105.33,2117.68,2992670000.0
2015-05-08,2092.12,2116.1,2117.65,3399440000.0
2015-05-07,2079.95,2088.0,2092.89,3676640000.0
2015-05-06,2091.26,2080.14,2098.41,3792210000.0
2015-05-05,2112.62,2089.45,2115.23,3793950000.0
2015-05-04,2110.22,2114.48,2120.94,3091580000.0
2015-05-01,2087.37,2108.29,2108.4,3379390000.0
2015-04-30,2105.52,2085.51,2105.52,4509680000.0
2015-04-29,2112.48,2106.85,2113.64,4074970000.0
2015-04-28,2108.35,2114.76,2116.04,3546270000.0
2015-04-27,2119.29,2108.91,2125.91,3438750000.0
2015-04-24,2112.8,2117.68,2120.91,3375780000.0
2015-04-23,2107.2,2112.92,2120.48,3636670000.0
2015-04-22,2098.27,2107.95,2109.97,3348480000.0
2015-04-21,2102.82,2097.29,2109.63,3243410000.0
2015-04-20,2084.11,2100.39,2103.93,3000160000.0
2015-04-17,2102.58,2081.17,2102.58,3627600000.0
2015-04-16,2105.95,2104.98,2111.3,3434120000.0
2015-04-15,2097.82,2106.62,2111.9,4013760000.0
2015-04-14,2092.28,2095.84,2098.62,3301270000.0
2015-04-13,2102.03,2092.42,2107.64,2908420000.0
2015-04-10,2091.51,2102.06,2102.61,3156200000.0
2015-04-09,2081.29,2091.17,2093.31,3172360000.0
2015-04-08,2076.93,2081.89,2086.68,3265330000.0
2015-04-07,2080.79,2076.33,2089.81,3065510000.0
2015-04-06,2064.87,2080.62,2086.98,3302970000.0
2015-04-02,2060.03,2066.95,2072.16,3095960000.0
2015-04-01,2067.62,2059.68,2067.62,3543270000.0
2015-03-31,2084.05,2067.88,2084.05,3376550000.0
2015-03-30,2064.11,2086.23,2088.96,2917690000.0
2015-03-27,2055.78,2061.02,2062.83,3008550000.0
2015-03-26,2059.93,2056.14,2067.14,3510670000.0
2015-03-25,2093.1,2061.05,2097.42,3521140000.0
2015-03-24,2103.93,2091.5,2107.62,3189820000.0
2015-03-23,2107.98,2104.41,2114.86,3267960000.0
2015-03-20,2090.32,2108.1,2113.91,5554120000.0
2015-03-19,2098.68,2089.27,2098.68,3305220000.0
2015-03-18,2072.84,2099.5,2106.85,4128210000.0
2015-03-17,2080.59,2074.28,2080.59,3221840000.0
2015-03-16,2055.35,2081.18,2081.4,3295600000.0
2015-03-13,2064.56,2053.39,2064.56,3498560000.0
2015-03-12,2041.09,2065.94,2066.4,3405860000.0
2015-03-11,2044.68,2040.23,2050.08,3406570000.0
2015-03-10,2076.13,2044.16,2076.13,3668900000.0
2015-03-09,2072.25,2079.42,2083.48,3349090000.0
2015-03-06,2100.9,2071.26,2100.9,3853570000.0
2015-03-05,2098.54,2101.04,2104.25,3103030000.0
2015-03-04,2107.71,2098.53,2107.71,3421110000.0
2015-03-03,2115.76,2107.78,2115.76,3262300000.0
2015-03-02,2105.22,2117.38,2117.52,3409490000.0
2015-02-27,2110.87,2104.5,2112.73,3547380000.0
2015-02-26,2113.9,2110.73,2113.9,3408690000.0
2015-02-25,2115.3,2113.86,2119.59,3312340000.0
2015-02-24,2109.1,2115.47,2117.93,3199840000.0
2015-02-23,2109.83,2109.65,2110.05,3093680000.0
2015-02-20,2097.64,2110.3,2110.61,3281600000.0
2015-02-19,2099.25,2097.44,2102.12,3247100000.0
2015-02-18,2099.15,2099.67,2100.22,3370020000.0
2015-02-17,2096.46,2100.34,2101.3,3361750000.0
2015-02-13,2088.78,2096.98,2097.03,3527450000.0
2015-02-12,2069.97,2088.47,2088.53,3788350000.0
2015-02-11,2068.55,2068.53,2073.47,3596860000.0
2015-02-10,2049.37,2068.59,2070.86,3669850000.0
2015-02-09,2053.46,2046.73,2056.15,3549540000.0
2015-02-06,2062.28,2055.46,2072.39,4232970000.0
2015-02-05,2043.44,2062.52,2063.55,3821990000.0
2015-02-04,2048.86,2041.51,2054.73,4141920000.0
2015-02-03,2022.7,2050.03,2050.3,4615900000.0
2015-02-02,1996.67,2020.84,2021.66,4008330000.0
2015-01-30,2019.34,1994.98,2023.31,4568650000.0
2015-01-29,2002.44,2021.25,2024.64,4127140000.0
2015-01-28,2032.33,2002.16,2042.48,4067530000.0
2015-01-27,2047.85,2029.55,2047.85,3329810000.0
2015-01-26,2050.41,2057.09,2057.62,3465760000.0
2015-01-23,2062.97,2051.82,2062.97,3573560000.0
2015-01-22,2034.3,2063.14,2064.62,4176050000.0
2015-01-21,2020.18,2032.11,2038.29,3730070000.0
2015-01-20,2020.76,2022.55,2028.93,3944340000.0
2015-01-16,1992.25,2019.42,2020.45,4056410000.0
2015-01-15,2013.75,1992.67,2021.34,4276720000.0
2015-01-14,2018.4,2011.27,2018.4,4378680000.0
2015-01-13,2031.57,2023.03,2056.92,4107300000.0
2015-01-12,2046.13,2028.26,2049.3,3456460000.0
2015-01-09,2063.44,2044.81,2064.42,3364140000.0
2015-01-08,2030.6,2062.13,2064.08,3934010000.0
2015-01-07,2005.55,2025.9,2029.6,3805480000.0
2015-01-06,2022.15,2002.6,2030.25,4460110000.0
2015-01-05,2054.43,2020.57,2054.43,3799120000.0
2015-01-02,2058.89,2058.19,2072.36,2708700000.0
2014-12-31,2082.11,2058.89,2085.58,2606070000.0
2014-12-30,2088.48,2080.35,2088.48,2440280000.0
2014-12-29,2087.62,2090.57,2093.55,2452360000.0
2014-12-26,2084.3,2088.77,2092.69,1735230000.0
2014-12-24,2083.25,2081.87,2087.56,1416980000.0
2014-12-23,2081.47,2082.16,2086.72,3043950000.0
2014-12-22,2069.28,2078.54,2078.76,3369520000.0
2014-12-19,2061.04,2070.64,2077.85,6465530000.0
2014-12-18,2018.97,2061.22,2061.22,4703380000.0
2014-12-17,1973.77,2012.89,2016.75,4942370000.0
2014-12-16,1986.7,1972.73,2016.89,4958680000.0
2014-12-15,2005.03,1989.63,2018.68,4361990000.0
2014-12-12,2030.35,2002.32,2032.25,4157650000.0
2014-12-11,2027.92,2035.32,2055.53,3917950000.0
2014-12-10,2058.86,2026.14,2058.86,4114440000.0
2014-12-09,2056.55,2059.82,2060.6,3970150000.0
2014-12-08,2074.84,2060.31,2075.78,3800990000.0
2014-12-05,2072.78,2075.37,2079.46,3419620000.0
2014-12-04,2073.63,2071.91,2077.34,3408340000.0
2014-12-03,2067.44,2074.33,2076.28,3612680000.0
2014-12-02,2053.77,2066.55,2068.77,3686650000.0
2014-12-01,2065.78,2053.43,2065.78,4159010000.0
2014-11-28,2074.78,2067.56,2075.76,2504640000.0
2014-11-26,2067.36,2072.83,2073.29,2745260000.0
2014-11-25,2070.14,2067.03,2074.2,3392940000.0
2014-11-24,2065.07,2069.4,2070.16,3128060000.0
2014-11-21,2057.45,2063.5,2071.45,3916420000.0
2014-11-20,2045.86,2052.75,2053.84,3128290000.0
2014-11-19,2051.15,2048.71,2052.13,3390850000.0
2014-11-18,2041.47,2051.8,2056.08,3416190000.0
2014-11-17,2038.29,2041.31,2043.06,3152890000.0
2014-11-14,2039.73,2039.81,2042.21,3227130000.0
2014-11-13,2039.2,2039.32,2046.18,3455270000.0
2014-11-12,2037.75,2038.25,2040.32,3246650000.0
2014-11-11,2038.19,2039.68,2041.28,2958320000.0
2014-11-10,2032.01,2038.26,2038.69,3284940000.0
2014-11-07,2032.35,2031.92,2034.26,3704280000.0
2014-11-06,2023.32,2031.2,2031.6,3669770000.0
2014-11-05,2015.29,2023.56,2023.77,3766590000.0
2014-11-04,2015.81,2012.09,2015.97,3956260000.0
2014-11-03,2018.2,2017.81,2024.45,3555440000.0
2014-10-31,2001.19,2018.05,2018.18,4292290000.0
2014-10-30,1979.48,1994.65,1999.4,3586150000.0
2014-10-29,1983.29,1982.3,1991.4,3740350000.0
2014-10-28,1964.14,1985.05,1985.05,3653260000.0
2014-10-27,1962.96,1961.63,1964.64,3538860000.0
2014-10-24,1951.58,1964.57,1965.27,3078380000.0
2014-10-23,1931.02,1950.81,1961.94,3789250000.0
2014-10-22,1941.29,1927.1,1949.31,3761930000.0
2014-10-21,1909.38,1941.28,1942.44,3987090000.0
2014-10-20,1885.61,1904.01,1905.03,3331210000.0
2014-10-17,1864.91,1886.76,1898.16,4482120000.0
2014-10-16,1855.94,1862.76,1876.01,5073150000.0
2014-10-15,1874.18,1862.48,1874.18,6090800000.0
2014-10-14,1877.1,1877.69,1898.7,4812010000.0
2014-10-13,1905.65,1874.73,1912.08,4352580000.0
2014-10-10,1925.63,1906.13,1936.97,4550540000.0
2014-10-09,1967.68,1928.2,1967.68,4344020000.0
2014-10-08,1935.55,1968.89,1970.35,4441890000.0
2014-10-07,1962.35,1935.09,1962.35,3687870000.0
2014-10-06,1970.01,1964.81,1977.83,3358220000.0
2014-10-03,1948.11,1967.9,1971.18,3560970000.0
2014-10-02,1945.82,1946.17,1952.31,4012510000.0
2014-10-01,1971.43,1946.16,1971.43,4188590000.0
2014-09-30,1978.2,1972.29,1985.17,3951100000.0
2014-09-29,1978.95,1977.8,1981.28,3094440000.0
2014-09-26,1966.21,1982.84,1986.36,2929440000.0
2014-09-25,1997.31,1965.98,1997.31,3273050000.0
2014-09-24,1983.33,1998.3,1999.79,3313850000.0
2014-09-23,1992.78,1982.77,1995.41,3279350000.0
2014-09-22,2009.07,1994.29,2009.07,3349670000.0
2014-09-19,2012.73,2010.4,2019.26,4880220000.0
2014-09-18,2003.06,2011.35,2012.33,3235340000.0
2014-09-17,1999.3,2001.56,2010.73,3209420000.0
2014-09-16,1981.93,1998.97,2002.28,3160310000.0
2014-09-15,1986.04,1984.13,1987.18,2776530000.0
2014-09-12,1996.73,1985.54,1996.73,3206570000.0
2014-09-11,1992.84,1997.44,1997.65,2941690000.0
2014-09-10,1988.41,1995.68,1996.66,2912430000.0
2014-09-09,2000.72,1988.43,2001.01,2882830000.0
2014-09-08,2007.17,2001.54,2007.17,2789090000.0
2014-09-05,1998.0,2007.7,2007.7,2818300000.0
2014-09-04,2001.67,1997.65,2011.17,3072410000.0
2014-09-03,2003.56,2000.71,2009.28,2809980000.0
2014-09-02,2004.06,2002.28,2006.11,2819980000.0
2014-08-29,1998.44,2003.36,2003.38,2259130000.0
2014-08-28,1997.42,1996.73,1998.55,2282400000.0
2014-08-27,2000.54,2000.11,2002.14,2344350000.0
2014-08-26,1998.58,2000.02,2005.04,2451950000.0
2014-08-25,1991.73,1997.92,2001.94,2233880000.0
2014-08-22,1992.59,1988.4,1993.54,2301860000.0
2014-08-21,1986.81,1992.36,1994.76,2638920000.0
2014-08-20,1980.45,1986.51,1988.56,2579560000.0
2014-08-19,1972.72,1981.59,1982.56,2656430000.0
2014-08-18,1958.35,1971.73,1971.98,2638160000.0
2014-08-15,1958.86,1955.06,1964.04,3023380000.0
2014-08-14,1947.41,1955.18,1955.22,2609460000.0
2014-08-13,1935.59,1946.71,1948.41,2718020000.0
2014-08-12,1935.72,1933.75,1939.65,2611700000.0
2014-08-11,1933.43,1936.92,1944.9,2784890000.0
2014-08-08,1910.34,1931.58,1932.38,2902280000.0
2014-08-07,1923.03,1909.56,1928.89,3230520000.0
2014-08-06,1917.29,1920.23,1927.91,3539150000.0
2014-08-05,1936.33,1920.2,1936.33,3462520000.0
2014-08-04,1926.61,1938.98,1942.92,3072920000.0
2014-08-01,1929.8,1925.15,1937.34,3789660000.0
2014-07-31,1965.14,1930.67,1965.14,4193000000.0
2014-07-30,1973.2,1970.06,1978.9,3448250000.0
2014-07-29,1980.03,1969.94,1984.84,3183300000.0
2014-07-28,1978.25,1978.91,1981.52,2803320000.0
2014-07-25,1984.59,1978.33,1984.59,2638960000.0
2014-07-24,1988.06,1987.97,1991.39,3203530000.0
2014-07-23,1985.31,1987.01,1989.22,2869720000.0
2014-07-22,1975.65,1983.53,1986.23,2890480000.0
2014-07-21,1976.93,1973.63,1976.93,2611160000.0
2014-07-18,1961.54,1978.21,1979.91,3106060000.0
2014-07-17,1979.75,1958.11,1981.8,3381680000.0
2014-07-16,1976.34,1981.56,1983.93,3390950000.0
2014-07-15,1977.35,1973.28,1982.52,3328740000.0
2014-07-14,1969.85,1977.09,1979.84,2744920000.0
2014-07-11,1965.76,1967.56,1968.67,2684630000.0
2014-07-10,1966.67,1964.68,1969.83,3165690000.0
2014-07-09,1965.09,1972.82,1974.15,2858800000.0
2014-07-08,1976.39,1963.7,1976.39,3302430000.0
2014-07-07,1984.21,1977.65,1984.21,2681260000.0
2014-07-03,1975.88,1985.43,1985.58,1998090000.0
2014-07-02,1973.06,1974.61,1976.67,2851480000.0
2014-07-01,1962.29,1973.31,1978.57,3188240000.0
2014-06-30,1960.79,1960.22,1964.23,3037350000.0
2014-06-27,1956.56,1960.95,1961.46,4290590000.0
2014-06-26,1959.89,1957.21,1959.89,2778840000.0
2014-06-25,1949.27,1959.53,1960.82,3106710000.0
2014-06-24,1961.96,1949.97,1968.17,3089700000.0
2014-06-23,1962.92,1962.6,1963.73,2717630000.0
2014-06-20,1960.44,1962.86,1963.91,4336240000.0
2014-06-19,1957.5,1959.47,1959.86,2952150000.0
2014-06-18,1942.72,1956.97,1957.73,3065220000.0
2014-06-17,1937.15,1941.98,1943.68,2971260000.0
2014-06-16,1934.83,1937.78,1941.15,2926130000.0
2014-06-13,1930.8,1936.16,1937.3,2598230000.0
2014-06-12,1943.34,1930.1,1943.34,3040480000.0
2014-06-11,1949.36,1943.89,1949.36,2710620000.0
2014-06-10,1950.33,1950.79,1950.85,2702360000.0
2014-06-09,1948.96,1951.27,1955.55,2812180000.0
2014-06-06,1942.41,1949.43,1949.43,2864300000.0
2014-06-05,1928.52,1940.45,1941.73,3113270000.0
2014-06-04,1923.06,1927.88,1928.63,2793920000.0
2014-06-03,1923.06,1924.23,1925.06,2867180000.0
2014-06-02,1923.86,1924.96,1925.88,2509020000.0
2014-05-30,1920.32,1923.56,1924.03,3263490000.0
2014-05-29,1910.59,1920.03,1920.03,2709050000.0
2014-05-28,1911.77,1909.78,1914.45,2976450000.0
2014-05-27,1902.01,1911.91,1912.28,2911020000.0
2014-05-23,1893.31,1900.53,1901.26,2396280000.0
2014-05-22,1888.18,1892.48,1896.32,2759800000.0
2014-05-21,1873.33,1888.03,1888.8,2777140000.0
2014-05-20,1884.88,1872.82,1884.88,3007700000.0
2014-05-19,1876.66,1885.07,1886.0,2664250000.0
2014-05-16,1871.18,1877.85,1878.28,3173650000.0
2014-05-15,1888.16,1870.84,1888.16,3552640000.0
2014-05-14,1897.13,1888.53,1897.13,2822060000.0
2014-05-13,1896.75,1897.44,1902.17,2915680000.0
2014-05-12,1880.03,1896.65,1897.13,3005740000.0
2014-05-09,1875.27,1878.47,1878.56,3025020000.0
2014-05-08,1877.39,1875.63,1889.06,3393420000.0
2014-05-07,1868.53,1878.2,1878.82,3632950000.0
2014-05-06,1883.68,1867.71,1883.68,3327260000.0
2014-05-05,1879.44,1884.66,1885.51,2733730000.0
2014-05-02,1885.3,1881.14,1891.32,3159560000.0
2014-05-01,1884.39,1883.68,1888.58,3416740000.0
2014-04-30,1877.09,1883.94,1885.19,3779230000.0
2014-04-29,1870.78,1878.32,1880.59,3647820000.0
2014-04-28,1865.0,1869.43,1877.01,4034680000.0
2014-04-25,1877.71,1863.4,1877.71,3213020000.0
2014-04-24,1881.96,1878.6,1884.06,3191830000.0
2014-04-23,1879.31,1875.39,1879.75,3085720000.0
2014-04-22,1872.56,1879.55,1884.89,3215440000.0
2014-04-21,1865.79,1871.89,1871.89,2642500000.0
2014-04-17,1861.72,1864.84,1869.63,3341430000.0
2014-04-16,1846.01,1862.31,1862.31,3155080000.0
2014-04-15,1831.44,1842.97,1844.02,3736440000.0
2014-04-14,1818.18,1830.6,1834.18,3111540000.0
2014-04-11,1830.65,1815.68,1835.06,3743460000.0
2014-04-10,1872.28,1833.07,1872.53,3758780000.0
2014-04-09,1852.64,1872.18,1872.43,3308650000.0
2014-04-08,1845.47,1851.95,1854.94,3721450000.0
2014-04-07,1863.92,1845.04,1864.04,3801540000.0
2014-04-04,1890.25,1865.08,1897.28,3583750000.0
2014-04-03,1891.43,1888.77,1893.8,3055600000.0
2014-04-02,1886.6,1890.9,1893.17,3131660000.0
2014-04-01,1873.95,1885.52,1885.83,3336190000.0
2014-03-31,1859.16,1872.33,1875.18,3274300000.0
2014-03-28,1850.06,1857.61,1866.63,2955520000.0
2014-03-27,1852.1,1849.04,1855.55,3733430000.0
2014-03-26,1867.08,1852.56,1875.92,3480850000.0
2014-03-25,1859.47,1865.61,1871.86,3200560000.0
2014-03-24,1867.67,1857.43,1873.33,3409000000.0
2014-03-21,1874.53,1866.52,1883.96,5270710000.0
2014-03-20,1860.08,1872.01,1873.48,3327540000.0
2014-03-19,1872.25,1860.77,1874.14,3289210000.0
2014-03-18,1858.92,1872.25,1873.76,2930190000.0
2014-03-17,1842.81,1858.82,1862.3,2860490000.0
2014-03-14,1845.06,1841.13,1852.43,3285460000.0
2014-03-13,1869.06,1846.33,1874.4,3670990000.0
2014-03-12,1866.15,1868.19,1868.38,3270860000.0
2014-03-11,1878.26,1867.63,1882.34,3392400000.0
2014-03-10,1877.85,1877.17,1877.86,3021350000.0
2014-03-07,1878.52,1878.04,1883.56,3564740000.0
2014-03-06,1874.18,1877.03,1881.93,3360450000.0
2014-03-05,1874.05,1873.81,1876.53,3392990000.0
2014-03-04,1849.22,1873.91,1876.22,3765770000.0
2014-03-03,1857.68,1845.72,1857.68,3428220000.0
2014-02-28,1855.11,1859.44,1867.92,3917450000.0
2014-02-27,1844.9,1854.29,1854.53,3547460000.0
2014-02-26,1845.79,1845.16,1852.65,3716730000.0
2014-02-25,1847.66,1845.11,1852.91,3515560000.0
2014-02-24,1836.78,1847.6,1858.7,4014530000.0
2014-02-21,1841.06,1836.25,1846.13,3403880000.0
2014-02-20,1829.23,1839.78,1842.79,3404980000.0
2014-02-19,1838.9,1828.75,1847.5,3661570000.0
2014-02-18,1839.03,1840.76,1842.86,3421110000.0
2014-02-14,1828.45,1838.63,1841.65,3114750000.0
2014-02-13,1814.81,1829.82,1830.25,3289510000.0
2014-02-12,1820.11,1819.26,1826.55,3326380000.0
2014-02-11,1800.44,1819.75,1823.54,3699380000.0
2014-02-10,1796.19,1799.83,1799.93,3312160000.0
2014-02-07,1776.01,1797.02,1798.03,3775990000.0
2014-02-06,1752.98,1773.43,1774.06,3825410000.0
2014-02-05,1753.38,1751.64,1755.79,3984290000.0
2014-02-04,1743.81,1755.19,1758.72,4068410000.0
2014-02-03,1782.68,1741.89,1784.82,4726040000.0
2014-01-31,1790.88,1782.58,1793.88,4059690000.0
2014-01-30,1777.17,1794.18,1798.77,3547510000.0
2014-01-29,1790.15,1774.19,1790.15,3964020000.0
2014-01-28,1783.0,1792.5,1793.86,3437830000.0
2014-01-27,1791.03,1781.56,1795.97,4045200000.0
2014-01-24,1826.95,1790.29,1826.95,4618450000.0
2014-01-23,1842.29,1828.45,1842.29,3972250000.0
2014-01-22,1844.7,1844.85,1846.86,3374170000.0
2014-01-21,1841.05,1843.8,1849.31,3782470000.0
2014-01-17,1844.22,1838.69,1846.04,3626120000.0
2014-01-16,1847.98,1845.89,1847.98,3491310000.0
2014-01-15,1840.52,1848.38,1850.83,3777800000.0
2014-01-14,1821.35,1838.88,1839.26,3353270000.0
2014-01-13,1841.26,1819.19,1843.44,3591350000.0
2014-01-10,1840.06,1842.36,1843.15,3335710000.0
2014-01-09,1839.0,1838.13,1843.22,3581150000.0
2014-01-08,1837.9,1837.48,1840.02,3652140000.0
2014-01-07,1828.7,1837.88,1840.09,3511750000.0
2014-01-06,1832.31,1826.77,1837.16,3294850000.0
2014-01-03,1833.2,1831.36,1838.23,2774270000.0
2014-01-02,1845.85,1831.97,1845.85,3080600000.0
2013-12-31,1842.6,1848.35,1849.43,2312840000.0
2013-12-30,1841.46,1841.06,1842.46,2293860000.0
2013-12-27,1842.96,1841.4,1844.89,2052920000.0
2013-12-26,1834.95,1842.02,1842.83,1982270000.0
2013-12-24,1828.02,1833.31,1833.31,1307630000.0
2013-12-23,1822.92,1827.98,1829.75,2851540000.0
2013-12-20,1810.39,1818.31,1823.75,5097700000.0
2013-12-19,1809.0,1809.59,1810.88,3497210000.0
2013-12-18,1781.45,1810.65,1811.07,4327770000.0
2013-12-17,1786.46,1781.0,1786.77,3270030000.0
2013-12-16,1777.47,1786.54,1792.21,3209890000.0
2013-12-13,1777.97,1775.31,1780.92,3061070000.0
2013-12-12,1781.7,1775.5,1782.98,3306640000.0
2013-12-11,1802.76,1782.21,1802.96,3472240000.0
2013-12-10,1807.59,1802.61,1808.52,3117150000.0
2013-12-09,1806.2,1808.36,1811.52,3129500000.0
2013-12-06,1788.35,1805.08,1806.04,3150030000.0
2013-12-05,1792.81,1785.03,1792.81,3336880000.0
2013-12-04,1793.15,1792.81,1799.8,3610540000.0
2013-12-03,1800.09,1795.15,1800.09,3475680000.0
2013-12-02,1806.55,1800.9,1810.02,3095430000.0
2013-11-29,1808.68,1805.81,1813.55,1598300000.0
2013-11-27,1803.47,1807.22,1808.27,2613590000.0
2013-11-26,1802.86,1802.75,1808.42,3427120000.0
2013-11-25,1806.32,1802.47,1808.09,2998540000.0
2013-11-22,1797.2,1804.76,1804.83,3055140000.0
2013-11-21,1783.52,1795.84,1797.16,3256630000.0
2013-11-20,1789.58,1781.36,1795.72,3109140000.0
2013-11-19,1790.79,1787.86,1795.51,3224450000.0
2013-11-18,1798.81,1791.53,1802.32,3168520000.0
2013-11-15,1790.66,1798.18,1798.21,3254820000.0
2013-11-14,1782.75,1790.61,1791.53,3139060000.0
2013-11-13,1764.36,1782.0,1782.0,3327480000.0
2013-11-12,1769.51,1767.68,1771.78,3221030000.0
2013-11-11,1769.95,1771.89,1773.43,2534060000.0
2013-11-08,1748.36,1770.6,1770.78,3837170000.0
2013-11-07,1770.73,1747.15,1774.54,4143200000.0
2013-11-06,1765.0,1770.48,1773.73,3322100000.0
2013-11-05,1765.67,1762.96,1767.03,3516680000.0
2013-11-04,1763.4,1767.93,1768.78,3194870000.0
2013-11-01,1758.69,1761.64,1765.67,3686290000.0
2013-10-31,1763.23,1756.54,1768.53,3826530000.0
2013-10-30,1772.27,1763.31,1775.21,3523040000.0
2013-10-29,1762.93,1771.94,1772.08,3358460000.0
2013-10-28,1759.42,1762.1,1764.98,3282300000.0
2013-10-25,1756.01,1759.77,1759.81,3175720000.0
2013-10-24,1747.47,1752.06,1753.93,3671700000.0
2013-10-23,1752.27,1746.38,1752.27,3713380000.0
2013-10-22,1746.47,1754.67,1759.32,3850840000.0
2013-10-21,1745.19,1744.66,1747.79,3052710000.0
2013-10-18,1736.71,1744.5,1745.31,3664890000.0
2013-10-17,1720.17,1733.15,1733.44,3453590000.0
2013-10-16,1700.48,1721.54,1721.76,3486180000.0
2013-10-15,1709.17,1698.06,1711.56,3327740000.0
2013-10-14,1699.85,1710.14,1711.03,2580580000.0
2013-10-11,1691.08,1703.19,1703.43,2944670000.0
2013-10-10,1660.88,1692.56,1692.56,3362300000.0
2013-10-09,1656.98,1656.4,1662.46,3577840000.0
2013-10-08,1676.21,1655.44,1676.79,3569230000.0
2013-10-07,1687.15,1676.11,1687.15,2678490000.0
2013-10-04,1678.79,1690.5,1691.93,2880270000.0
2013-10-03,1692.34,1678.66,1692.34,3279650000.0
2013-10-02,1691.9,1693.86,1693.86,3148600000.0
2013-10-01,1682.41,1695.0,1696.55,3238690000.0
2013-09-30,1687.26,1681.55,1687.26,3308630000.0
2013-09-27,1695.52,1691.75,1695.52,2951700000.0
2013-09-26,1694.05,1698.67,1703.84,2813930000.0
2013-09-25,1698.02,1692.77,1701.7,3148730000.0
2013-09-24,1702.59,1697.42,1707.63,3268930000.0
2013-09-23,1711.43,1701.83,1711.43,3126950000.0
2013-09-20,1722.43,1709.91,1725.22,5074030000.0
2013-09-19,1727.33,1722.33,1729.85,3740130000.0
2013-09-18,1705.73,1725.52,1729.43,3989760000.0
2013-09-17,1697.72,1704.76,1705.52,2774240000.0
2013-09-16,1691.69,1697.59,1704.94,3079800000.0
2013-09-13,1685.04,1687.98,1688.72,2736500000.0
2013-09-12,1689.2,1683.42,1689.96,3106290000.0
2013-09-11,1681.04,1689.13,1689.13,3135460000.0
2013-09-10,1675.1,1683.98,1684.08,3691800000.0
2013-09-09,1656.84,1671.7,1672.4,3102780000.0
2013-09-06,1657.43,1655.17,1664.82,3123880000.0
2013-09-05,1653.28,1655.07,1659.17,2957110000.0
2013-09-04,1640.71,1653.07,1655.71,3312150000.0
2013-09-03,1635.94,1639.77,1651.34,3731610000.0
2013-08-30,1638.89,1632.96,1640.07,2734300000.0
2013-08-29,1633.5,1638.17,1646.41,2527550000.0
2013-08-28,1630.25,1634.95,1641.18,2784010000.0
2013-08-27,1652.54,1630.47,1652.54,3219190000.0
2013-08-26,1664.29,1656.78,1669.51,2430670000.0
2013-08-23,1659.92,1663.5,1664.84,2582670000.0
2013-08-22,1645.03,1656.95,1659.55,2537460000.0
2013-08-21,1650.66,1642.8,1656.98,2932180000.0
2013-08-20,1646.81,1652.34,1658.92,2994090000.0
2013-08-19,1655.25,1646.06,1659.18,2904530000.0
2013-08-16,1661.21,1655.82,1663.59,3211450000.0
2013-08-15,1679.6,1661.31,1679.6,3426690000.0
2013-08-14,1693.88,1685.39,1695.52,2871430000.0
2013-08-13,1690.65,1694.16,1696.81,3035560000.0
2013-08-12,1688.36,1689.46,1691.48,2789160000.0
2013-08-09,1696.09,1691.42,1699.42,2957670000.0
2013-08-08,1693.34,1697.47,1700.18,3271660000.0
2013-08-07,1695.3,1690.91,1695.3,3010230000.0
2013-08-06,1705.79,1697.36,1705.79,3141210000.0
2013-08-05,1708.01,1707.14,1709.23,2529300000.0
2013-08-02,1706.09,1709.67,1709.67,3136630000.0
2013-08-01,1689.42,1706.86,1707.84,3775170000.0
2013-07-31,1687.76,1685.72,1698.43,3847390000.0
2013-07-30,1687.92,1685.95,1693.18,3320530000.0
2013-07-29,1690.31,1685.32,1690.92,2840520000.0
2013-07-26,1687.31,1691.65,1691.84,2762770000.0
2013-07-25,1685.2,1690.25,1690.93,3322500000.0
2013-07-24,1696.06,1685.93,1698.38,3336120000.0
2013-07-23,1696.63,1692.39,1698.78,3096180000.0
2013-07-22,1694.41,1695.53,1697.6,2779130000.0
2013-07-19,1686.15,1692.08,1692.08,3302580000.0
2013-07-18,1681.05,1689.36,1693.11,3452370000.0
2013-07-17,1677.91,1680.91,1684.75,3153440000.0
2013-07-16,1682.69,1676.26,1683.72,3081710000.0
2013-07-15,1679.58,1682.5,1684.51,2623200000.0
2013-07-12,1675.26,1680.18,1680.18,3039070000.0
2013-07-11,1657.41,1675.02,1676.63,3446340000.0
2013-07-10,1651.56,1652.61,1657.92,3011010000.0
2013-07-09,1642.89,1652.31,1654.18,3155360000.0
2013-07-08,1634.19,1640.45,1644.68,3514590000.0
2013-07-05,1618.65,1631.89,1632.06,2634140000.0
2013-07-03,1611.47,1615.41,1618.96,1966050000.0
2013-07-02,1614.29,1614.07,1624.26,3317130000.0
2013-07-01,1609.78,1614.95,1626.6,3104690000.0
2013-06-28,1611.11,1606.28,1615.93,4977190000.0
2013-06-27,1606.43,1613.19,1620.06,3364540000.0
2013-06-26,1592.27,1603.26,1606.82,3558340000.0
2013-06-25,1577.52,1588.03,1593.79,3761170000.0
2013-06-24,1588.77,1573.08,1588.77,4733660000.0
2013-06-21,1588.61,1592.43,1599.18,5797280000.0
